text;label;class_label;address;lat;lng;dateTime
Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;Evento Urbano;3;;;;21/06/2017 06:02
#TúnelAyrtonSenna, sentido único, será interditado, das 23h30 às 4h30, p/ limpeza. Alternativas: https://t.co/1p3u3TOVOR;Evento Urbano;3;;;;20/06/2017 21:00
Referente manifestação Av. Paulista, via liberada #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;20/06/2017 20:35
Manifestação em deslocamento Av. Paulista sentido consolação,junto a rua Itapeva ocupa duas faixas de rolamento.Evite região #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;20/06/2017 20:04
#ComplexoViárioMariaMaluf, sentido Imigrantes, será interditado, das 23h30 às 4h30, p/ manutenção. Alternativas: https://t.co/qpLxBAbc6X;Evento Urbano;3;;;;20/06/2017 19:00
@critiquesp Olá, para solicitar fiscalização de trânsito ligue para o fone 1188, no momento da infração. A ligação é gratuita.;Irrelevante;0;;;;20/06/2017 17:24
Use sempre o cinto de #segurança, inclusive no banco de trás: https://t.co/BEidAZPINz;Irrelevante;0;;;;
"#Segurança #Mobilidade #Vida""";Irrelevante;0;;;;20/06/2017 16:00
@WCelitti ...de reposição para o devido restabelecimento.;Irrelevante;0;;;;20/06/2017 15:15
@WCelitti Olá, em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a @CETSP_ recebe a informação inicia o processo (+);Irrelevante;0;;;;20/06/2017 15:15
@myatsuda Olá, para solicitar manutenção de semáforos, por favor, ligue para  fone 1188 ou acesse Portal #SP156:  https://t.co/0kVk1pmqWK;Irrelevante;0;;;;20/06/2017 14:56
@kgsbr e/ou na presença de agente de trânsito. Para solicitar fiscalização de trânsito ligue gratuitamente p/ 1188, no momento da infração;Irrelevante;0;;;;20/06/2017 14:51
@kgsbr Olá, a legislação de trânsito apenas autoriza autuar infrações na via pública por meio de equipamento regulamentado pelo CONTRAN (+);Irrelevante;0;;;;20/06/2017 14:51
Conheça o Manual de Sinalização Urbana e outras publicações e estudos da #CET sobre #trânsito:... https://t.co/fNsu1a2viu;Irrelevante;0;;;;20/06/2017 13:00
@valter_saraiva  Boa tarde, a sua informação foi cadastrada, para providências. Agradecemos o contato.;Irrelevante;0;;;;20/06/2017 12:59
Av Paulista sentido Paraiso, próximo Rua Cubatão, liberada , referente a manifestação. #ZS;Irrelevante;0;;;;20/06/2017 11:59
@Sp2Tato Olá, para solicitar fiscalização de trânsito, ligue para o fone 1188, no momento da infração. Agradecemos o contato.;Irrelevante;0;;;;20/06/2017 11:46
@aslobato Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração.;Irrelevante;0;;;;20/06/2017 11:44
@ardsk8 Olá, você pode solicitar fiscalização ligando p/ o fone 1188, no momento da infração. A ligação é gratuita e o serviço funciona 24hs;Irrelevante;0;;;;20/06/2017 11:43
@NicabateYah Olá, no menu Serviços, escolha Trânsito > Circulação de veóculos > Avaliação de circulação e acesso de veóculos.;Irrelevante;0;;;;20/06/2017 11:28
Marginal Tietê sentido Castelo Branco, pista central liberada, refente a interferência junto da Ponte do Limão. #ZN;Irrelevante;0;;;;20/06/2017 11:12
Manifestação em movimento na Av Paulista sentido Paraiso, próximo Rua Cubatão. Evite a região. #ZS;Evento Social;2;;;;20/06/2017 10:55
Marginal Tietê sentido Castelo Branco, pista central interditada devido interferência, junto da Ponte do Limão. Evite a região. #ZN;Evento Urbano;3;;;;20/06/2017 10:51
@cintra_p Olá, poderia, por  favor, nos informar data, local e horário do ocorrido?;Irrelevante;0;;;;20/06/2017 10:45
@DrHGuimaraes Em caso de dúvida quanto a regularidade da sinalização, por favor, entre em contato com a @CETSP_ pelo fone 1188.;Irrelevante;0;;;;20/06/2017 10:40
@DrHGuimaraes eventual infração tenha como fato gerador sinalização incorreta, ela não poderá prosperar conforme determina artigo 90 do CTB.;Irrelevante;0;;;;20/06/2017 10:39
@DrHGuimaraes Olá, toda e qualquer sinalização de trânsito deve estar prevista no CTB e legislação correlata. Assim, considerando que (+);Irrelevante;0;;;;20/06/2017 10:38
@ValdeilsonTeles Olá, o ingresso na @CETSP_ é via concurso público. No momento, não há concurso aberto. Agradecemos o contato.;Irrelevante;0;;;;20/06/2017 10:26
Ponte João Dias  sentido centro  liberada, referente ao Incêndio em veóculo.  #ZS;Irrelevante;0;;;;20/06/2017 10:00
Sinalize sempre suas intenções, seja você motorista, pedestre, motociclista ou ciclista: https://t.co/tocwIz2C75 #Segurança #Respeito;Irrelevante;0;;;;20/06/2017 10:00
Incêndio em veóculo interdita a Ponte João Dias, sentido centro. #ZS;Acidente;1;;;;20/06/2017 08:41
Embarque e desembarque sempre pelo lado da calçada. Garanta a #segurança do #pedestre. #TrânsitoSeguro https://t.co/Tifc6emoU2;Irrelevante;0;;;;20/06/2017 07:00
Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;Evento Urbano;3;;;;20/06/2017 05:15
Multa tem desconto? Saiba esta e outras respostas sobre trânsito em ‰ÛúPerguntas frequentes‰Û: https://t.co/OBpe6UJ7P5 https://t.co/jvGqCLcT3Z;Irrelevante;0;;;;19/06/2017 23:00
Túneis #ArietaCalfatKhouryFarah e #JornalistaOdonPereira, serão interditados, das 23h30 às 4h30, p/ limpeza: https://t.co/vznmd6M2uX;Evento Urbano;3;;;;19/06/2017 21:00
Trecho da #MarginalTietê, sentido Ayrton Senna, será interditado, das 23h às 4h, p/ manutenção. Desvio: https://t.co/yfQ6xkhQjw;Evento Urbano;3;;;;19/06/2017 19:00
@wdanilo ...de reposição para o devido restabelecimento.;Irrelevante;0;;;;19/06/2017 16:46
@wdanilo Olá, em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a @CETSP_ recebe a informação inicia o processo (+);Irrelevante;0;;;;19/06/2017 16:46
@zerbergo ...de reposição para o devido restabelecimento.;Irrelevante;0;;;;19/06/2017 16:37
@zerbergo Olá, em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a @CETSP_ recebe a informação inicia o processo (+);Irrelevante;0;;;;19/06/2017 16:36
@rogermag76_lusa Olá, p/ solicitar manutenção de semáforos, por favor, ligue p/ fone 1188 ou acesse Portal #SP156:  https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 16:28
@ghuang Olá, para essa solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 16:25
@fagnerfranco ...ao Conselho Estadual de Trânsito - CETRAN: https://t.co/oY5SpeHa4b;Irrelevante;0;;;;19/06/2017 16:22
@fagnerfranco Olá, em caso de indeferimento do recurso pela JARI em primeira instância pode-se interpor recurso em segunda instância ao (+);Irrelevante;0;;;;19/06/2017 16:22
@NicabateYah Olá, para essa solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK. Agradecemos o contato.;Irrelevante;0;;;;19/06/2017 16:15
@Moacyrodrigues  ...devidamente sinalizado e identificado.;Irrelevante;0;;;;19/06/2017 16:08
@Moacyrodrigues Olá, O CTB permite a livre parada e estacionamento do veóculo para a realização do serviço de fiscalização, desde que (+);Irrelevante;0;;;;19/06/2017 16:08
@minimopoder Olá, p/ solicitar fiscalização, por favor, ligue p/ 1188, no momento da infração. A ligação é gratuita e o serviço funciona 24h;Irrelevante;0;;;;19/06/2017 16:03
Transporte criança com #segurança: no banco de trás, usando cinto ou assentos apropriados: https://t.co/Th3ZV7Q6E6 https://t.co/Mpqg8rl9yx;Irrelevante;0;;;;19/06/2017 16:00
@ramonjaconel Olá, p/ solicitar manutenção de semáforos, por favor, ligue p/ o fone 1188 ou acesse Portal #SP156:  https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 15:59
@GuiWeb Olá, para solicitar manutenção de semáforos, por favor, ligue para o fone 1188 ou acesse o Portal #SP156:  https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 15:52
@thifosi Olá, para solicitar manutenção de sinalização de trânsito, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 15:48
@isaribeirol Olá, para solicitar manutenção semafórica, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK ou ligue p/ o fone 1188.;Irrelevante;0;;;;19/06/2017 15:37
Estrada do Jaraguá liberada junto a R. Antonio Cardoso Nogueira sentido centro, referente à interferência já removida.  #ZNO;Irrelevante;0;;;;19/06/2017 15:11
@adriano_boatto Olá, no dia 16/06, as regras das Faixas e Corredores Exclusivos de ÌÓnibus foram mantidas. Mais: https://t.co/u4qg3PVojj;Irrelevante;0;;;;19/06/2017 14:33
@jubuosi Olá, fomos informados que a laje da caixa da @AESEletropaulo, na R Teodoro Sampaio, 1465, já foi trocada. Troca ocorreu dia 14/06;Irrelevante;0;;;;19/06/2017 14:01
Conheça os cursos de Ensina a Distância (EAD) promovidos pela #CET e inscreva-se: https://t.co/0pKRtNgduw  #Educação https://t.co/opbPmwJVvq;Irrelevante;0;;;;19/06/2017 13:00
@ronaldo_mart inicia o processo de reposição para o devido restabelecimento.;Irrelevante;0;;;;19/06/2017 12:56
@ronaldo_mart Boa tarde, em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a CET recebe a informação... (+);Irrelevante;0;;;;19/06/2017 12:55
Interferência interdita Estrada do Jaraguá junto R. Antonio Cardoso Nogueira sentido centro. Evite a  região. #ZNO;Evento Urbano;3;R. Antônio Cardoso Nogueira, São Paulo - SP, Brazil;-23.459.069;-467.548.782;19/06/2017 12:40
@radiotransitofm Boa tarde, a informação foi cadastrada, para providências. Agradecemos o contato.;Irrelevante;0;;;;19/06/2017 12:32
@Ricabudi Olá, para solicitar manutenção semafórica, por favor, ligue para o fone 1188 ou acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 11:58
@brunosbd Olá, por favor, solicite manutenção semafórica pelo fone 1188 ou pelo Portal #SP156: https://t.co/0kVk1pmqWK.;Irrelevante;0;;;;19/06/2017 11:47
@janreis Olá, para solicitar manutenção de semáforos, por favor, ligue para o fone 1188 ou acesse o Portal #SP156:  https://t.co/0kVk1pmqWK;Irrelevante;0;;;;19/06/2017 11:46
@adilsonjr11 Olá, para solicitar manutenção semafórica, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK ou ligue para o fone 1188;Irrelevante;0;;;;19/06/2017 11:35
@rosanabff Você pode acompanhar a solicitação através do protocolo C38425948, a equipe operacional noturna irá verificar o mesmo.;Irrelevante;0;;;;19/06/2017 11:33
@Alessandrouw A Zona Azul está regulamentada nos dias da semana e horários indicados nas placas de sinalização, incluindo dias de feriados.;Irrelevante;0;;;;19/06/2017 11:20
@rjnogueira73 Olá, p/ solicitar manutenção de semáforos, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK ou ligue p/ o fone 1188.;Irrelevante;0;;;;19/06/2017 11:10
@mucaaa Olá, para solicitar fiscalização, por favor, ligue gratuitamente para o fone 1188.;Irrelevante;0;;;;19/06/2017 11:07
Procedimentos p/ sinalização de vagas p/ #Deficiente e #Idoso em estabelecimentos de uso coletivo:... https://t.co/jZNPGlEvtS;Irrelevante;0;;;;19/06/2017 10:00
@rosanabff  Sua solicitação foi registrada, agradecemos a informação.;Irrelevante;0;;;;19/06/2017 09:31
@rosanabff Bom Dia! Por gentileza, informe o local do no-break.;Irrelevante;0;;;;19/06/2017 06:36
Ligação sentido Penha interditada sobre Glicério. Utilizar pista lateral para acessar a Radial Leste. #ZonaLeste;Evento Urbano;3;;;;19/06/2017 05:16
O consumo de bebida alcoólica diminui os reflexos e a coordenação motora. #SeBeberNãoDirija https://t.co/D7C9gXYZq8;Irrelevante;0;;;;18/06/2017 22:00
Complexo Viário acesso para a Av. Paulista, via liberada. #ParadaLGBT;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;18/06/2017 21:53
Av. Paulista ambos sentidos, via liberada. #ParadaLGBT;Irrelevante;0;;;;18/06/2017 21:52
Rua da Consolação ambos sentidos, via liberada. #ParadaLGBT;Irrelevante;0;;;;18/06/2017 21:51
Rua da Consolação liberada sentido bairro. #ParadaLGBT;Irrelevante;0;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;18/06/2017 21:08
Av. Paulista liberada no sentido Paraóso e no sentido Consolação liberada até Rua Bela Cintra. #ParadaLGBT;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;18/06/2017 20:37
Rua Augusta liberada em ambos os sentidos. #ParadaLGBT;Irrelevante;0;R. Augusta - Centro, Bezerros - PE, 55660-000, Brazil;-82.341.978;-357.484.807;18/06/2017 20:18
Realize o embarque e desembarque de passageiros somente pelo lado da calçada! #Respeito #TransitoSeguro;Irrelevante;0;;;;18/06/2017 19:00
@mpbbarros  Boa tarde! Sua informação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;18/06/2017 17:16
Cada um na sua, mas todos na mesma sintonia. #Sinalize suas intenções por um trânsito mais #seguro. Assista: https://t.co/tocwIz2C75;Irrelevante;0;;;;18/06/2017 16:00
@juliocesarfont2  Boa tarde! Sua informação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;18/06/2017 15:25
Festejando ou viajando, todos sabem que a mistura bebida e direção é a principal causa de acidentes. #SeBeberNãoDirija;Irrelevante;0;;;;18/06/2017 14:13
Fila dupla não é nenhum elefante _Ù÷, mas incomoda muita gente: https://t.co/sjvUcgiqCO #Respeito #Segurança;Irrelevante;0;;;;18/06/2017 13:00
Rua da Consolação interditada ambos os sentidos, entre Alameda Santos e Av São Luis. #ParadaLGBT;Evento Social;2;;;;18/06/2017 12:17
Complexo Viário acesso para a Av Paulista interditado. #ParadaLGBT;Evento Social;2;;;;18/06/2017 10:37
Av Paulista sentido Paraóso interditada, entre Rua da Consolação e Av Brig Luis Antonio. #ParadaLGBT;Evento Social;2;;;;18/06/2017 10:35
Av Paulista sentido Consolação interditada, entre as Ruas Teixeira da Silva e Consolação. #ParadaLGBT;Evento Social;2;;;;18/06/2017 10:34
"Se você não tem direito ao uso, #respeite as vagas de idosos e de pessoas com deficiência! Não pare nem ""por um min... https://t.co/SroGCeNBsv";Irrelevante;0;;;;18/06/2017 10:00
@tcapocci Boa noite! Sua informação foi cadastrada. Agradecemos o contato.;Irrelevante;0;;;;18/06/2017 00:28
Festejando ou viajando, todos sabem que a mistura bebida e direção é a principal causa de acidentes.... https://t.co/8Jf0cHGzLs;Irrelevante;0;;;;17/06/2017 22:00
@Patifaria Para mais informação acesse: https://t.co/a4f5CN2M1S a CET agradece o contato.;Irrelevante;0;;;;17/06/2017 21:23
@Patifaria Boa noite! Na Av. Paulista amanhã 18/06 Das 08h00 às 21h00 , evento XXIå» Parada do orgulho LGBT de São Paulo.;Evento Social;2;Av. Paulista, 1313 - Cerqueira César, São Paulo - SP, 01311-200, Brazil;-235.635.482;-466.544.761;17/06/2017 20:44
Av. Ipiranga junto a Pça da República, via liberada, devido ao evento da Caminhada LGBT.  #ZC;Irrelevante;0;Av. Ipiranga, São Paulo - SP, Brazil;-235.432.742;-466.414.281;17/06/2017 18:52
Avenida Conde de Frontin, via liberada, junto ao Viaduto. Antonio Abdo.  #ZL;Irrelevante;0;Av. Conde de Frontin, São Paulo - SP, Brazil;-235.334.525;-465.402.058;17/06/2017 18:38
Av. Ipiranga junto a Pça da República, via interditada devido ao evento da Caminhada LGBT.  #ZC;Evento Social;2;Av. Ipiranga, São Paulo - SP, Brazil;-235.432.742;-466.414.281;17/06/2017 18:29
Referente ao evento da caminhada LGBT, Rua Xavier de Toledo e Viaduto do Chá, vias liberadas. #ZC;Irrelevante;0;R. Xavier de Tolêdo, Santo André - SP, Brazil;-236.605.877;-465.244.499;17/06/2017 18:24
Referente a Interferência da  Av. Conde de Frontin, ocupa uma faixa, sentido bairro, junto ao Vd. Antonio Abdo. #ZL;Evento Urbano;3;Av. Conde de Frontin, São Paulo - SP, Brazil;-235.334.525;-465.402.058;17/06/2017 18:08
Rua da Consolação, via liberada, devido ao evento da Caminhada LGBT.  #ZC;Irrelevante;0;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;17/06/2017 18:04
Rua Xavier de Toledo e Viaduto do Chá, vias interditadas devido ao evento da Caminhada LGBT. Evite a região. #ZC;Evento Social;2;R. Xavier de Tolêdo, Santo André - SP, Brazil;-236.605.877;-465.244.499;17/06/2017 17:33
@ThiagoYuri13 inicia o processo de reposição para o devido restabelecimento.;Irrelevante;0;;;;17/06/2017 17:12
@ThiagoYuri13  Boa tarde! em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a CET recebe a informação... (+);Irrelevante;0;;;;17/06/2017 17:12
Rua da Consolação, interditada junto a Rua Rego Freitas,devido ao evento da Caminhada LGBT. Evite a região. #ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;17/06/2017 17:02
Interferência ocupa quatro faixas da Av. Conde de Frontin, sentido bairro, junto ao Vd. Antonio Abdo. Evite a região. #ZL;Evento Urbano;3;Av. Conde de Frontin, São Paulo - SP, Brazil;-235.334.525;-465.402.058;17/06/2017 16:51
Rua Martinho Prado interditada para evento da Caminhada LGBT.  Evite a região. #ZC;Evento Social;2;;;;17/06/2017 16:30
Já são mais de 1800 pontos de venda #ZonaAzulDigital. Veja a lista completa dos locais e estabelecimentos: https://t.co/9P1lL7lvFw;Irrelevante;0;;;;17/06/2017 16:00
Minirrotatória, essa incompreendida. Assista ao vódeo de como usá-la corretamente: https://t.co/ImNfsK5HoM  #Segurança #Respeito;Irrelevante;0;;;;17/06/2017 13:00
@ZILDABOTELHO inicia o processo de reposição para o devido restabelecimento.;Irrelevante;0;;;;17/06/2017 11:20
@ZILDABOTELHO  Bom dia, em alguns cruzamentos há furto e vandalismo nos equipamentos, assim que a CET recebe a informação... (+);Irrelevante;0;;;;17/06/2017 11:20
Você sabia que boa parte da sinalização abalroada ou depredada é reaproveitada pela @CETSP_? Saiba mais:... https://t.co/CFskU8qjtc;Irrelevante;0;;;;17/06/2017 10:00
